,Date,AAPL,Euros,Price100,Valuation
68,2011-04-07,12.074286,10.2631431,1207.4286000000002,True
69,2011-04-08,11.966429,10.171464649999999,1196.6429,True
70,2011-04-11,11.814285,10.04214225,1181.4285,True
71,2011-04-12,11.871428,10.0907138,1187.1428,True
72,2011-04-13,12.004642,10.2039457,1200.4642000000001,True
73,2011-04-14,11.872143,10.09132155,1187.2142999999999,True
74,2011-04-15,11.695,9.94075,1169.5,True
75,2011-04-18,11.851786,10.0740181,1185.1786,True
76,2011-04-19,12.066428,10.2564638,1206.6428,True
77,2011-04-20,12.228929,10.39458965,1222.8929,True
78,2011-04-21,12.525,10.64625,1252.5,True
79,2011-04-25,12.6075,10.716375,1260.75,True
80,2011-04-26,12.515,10.63775,1251.5,True
81,2011-04-27,12.505357,10.62955345,1250.5357,True
82,2011-04-28,12.383928,10.5263388,1238.3927999999999,True
83,2011-04-29,12.504642,10.628945700000001,1250.4642000000001,True
84,2011-05-02,12.367143,10.51207155,1236.7143,True
85,2011-05-03,12.435715,10.57035775,1243.5715,True
86,2011-05-04,12.484643,10.611946549999999,1248.4643,True
87,2011-05-05,12.383928,10.5263388,1238.3927999999999,True
88,2011-05-06,12.380714,10.523606899999999,1238.0714,True
89,2011-05-09,12.414286,10.5521431,1241.4286,True
90,2011-05-10,12.480357,10.60830345,1248.0357,True
91,2011-05-11,12.401072,10.540911199999998,1240.1072,True
92,2011-05-12,12.3775,10.520874999999998,1237.75,True
93,2011-05-13,12.160714,10.3366069,1216.0714,True
94,2011-05-16,11.903571,10.11803535,1190.3571,True
95,2011-05-17,12.005,10.20425,1200.5,True
96,2011-05-18,12.138214,10.317481899999999,1213.8214,True
97,2011-05-19,12.161786,10.337518099999999,1216.1786,True
98,2011-05-20,11.972143,10.17632155,1197.2143,True
99,2011-05-23,11.942857,10.15142845,1194.2857,True
100,2011-05-24,11.863929,10.08433965,1186.3929,True
101,2011-05-25,12.027857,10.22367845,1202.7857,True
102,2011-05-26,11.964286,10.1696431,1196.4286,True
103,2011-05-27,12.050357,10.24280345,1205.0357,True
104,2011-05-31,12.4225,10.559125,1242.25,True
105,2011-06-01,12.339643,10.48869655,1233.9643,True
106,2011-06-02,12.360714,10.5066069,1236.0714,True
107,2011-06-03,12.265715,10.42585775,1226.5715,True
108,2011-06-06,12.072857,10.261928450000001,1207.2857000000001,True
109,2011-06-07,11.858571,10.07978535,1185.8571,True
110,2011-06-08,11.865714,10.0858569,1186.5714,True
111,2011-06-09,11.838928,10.0630888,1183.8927999999999,True
112,2011-06-10,11.639286,9.8933931,1163.9286,True
113,2011-06-13,11.664286,9.914643100000001,1166.4286,True
114,2011-06-14,11.872857,10.09192845,1187.2857,True
115,2011-06-15,11.669642,9.9191957,1166.9642,True
116,2011-06-16,11.612857,9.87092845,1161.2857,True
117,2011-06-17,11.437857,9.72217845,1143.7857,True
118,2011-06-20,11.261429,9.57221465,1126.1429,True
119,2011-06-21,11.617857,9.87517845,1161.7857000000001,True
120,2011-06-22,11.521786,9.7935181,1152.1786,True
121,2011-06-23,11.829643,10.05519655,1182.9643,True
122,2011-06-24,11.655357,9.90705345,1165.5357000000001,True
123,2011-06-27,11.858571,10.07978535,1185.8571,True
124,2011-06-28,11.973572,10.1775362,1197.3572000000001,True
125,2011-06-29,11.93,10.1405,1193.0,True
126,2011-06-30,11.988214,10.1899819,1198.8213999999998,True
127,2011-07-01,12.259286,10.4203931,1225.9286,True
128,2011-07-05,12.479643,10.60769655,1247.9642999999999,True
129,2011-07-06,12.562857,10.678428449999998,1256.2857,True
130,2011-07-07,12.757143,10.843571549999998,1275.7142999999999,True
131,2011-07-08,12.846786,10.919768099999999,1284.6786,True
132,2011-07-11,12.642858,10.7464293,1264.2858,True
133,2011-07-12,12.633928,10.738838799999998,1263.3927999999999,True
134,2011-07-13,12.786428,10.8684638,1278.6428,True
135,2011-07-14,12.7775,10.860875,1277.75,True
136,2011-07-15,13.032857,11.07792845,1303.2857,True
137,2011-07-18,13.35,11.3475,1335.0,True
138,2011-07-19,13.458928,11.4400888,1345.8928,True
139,2011-07-20,13.817857,11.74517845,1381.7857,True
140,2011-07-21,13.831786,11.7570181,1383.1786,True
141,2011-07-22,14.046429,11.93946465,1404.6429,True
142,2011-07-25,14.232142,12.0973207,1423.2142,True
143,2011-07-26,14.4075,12.246375,1440.75,True
144,2011-07-27,14.021071,11.91791035,1402.1071,True
145,2011-07-28,13.993571,11.89453535,1399.3571,True
146,2011-07-29,13.945714,11.8538569,1394.5714,True
147,2011-08-01,14.169642,12.0441957,1416.9642,True
148,2011-08-02,13.889643,11.80619655,1388.9642999999999,True
149,2011-08-03,14.020357,11.91730345,1402.0357000000001,True
150,2011-08-04,13.4775,11.455874999999999,1347.75,True
151,2011-08-05,13.343572,11.342036199999999,1334.3572,True
152,2011-08-08,12.614643,10.722446549999999,1261.4642999999999,True
153,2011-08-09,13.3575,11.353875,1335.75,True
154,2011-08-10,12.988929,11.04058965,1298.8929,True
155,2011-08-11,13.346429,11.34446465,1334.6429,True
156,2011-08-12,13.463928,11.444338799999999,1346.3927999999999,True
157,2011-08-15,13.693214,11.639231899999999,1369.3214,True
158,2011-08-16,13.588572,11.550286199999999,1358.8572,True
159,2011-08-17,13.587143,11.549071549999999,1358.7142999999999,True
160,2011-08-18,13.073215,11.112232749999999,1307.3215,True
161,2011-08-19,12.715357,10.80805345,1271.5357,True
162,2011-08-22,12.73,10.820500000000001,1273.0,True
163,2011-08-23,13.342857,11.34142845,1334.2857000000001,True
164,2011-08-24,13.435,11.41975,1343.5,True
165,2011-08-25,13.347143,11.34507155,1334.7143,True
166,2011-08-26,13.699286,11.6443931,1369.9286000000002,True
167,2011-08-29,13.9275,11.838375,1392.75,True
168,2011-08-30,13.928214,11.8389819,1392.8214,True
169,2011-08-31,13.743929,11.68233965,1374.3929,True
170,2011-09-01,13.608214,11.5669819,1360.8214,True
171,2011-09-02,13.358929,11.35508965,1335.8929,True
172,2011-09-06,13.562143,11.52782155,1356.2143,True
173,2011-09-07,13.711785,11.65501725,1371.1785,True
174,2011-09-08,13.719286,11.6613931,1371.9286,True
175,2011-09-09,13.481428,11.459213799999999,1348.1427999999999,True
176,2011-09-12,13.569285,11.533892250000001,1356.9285,True
177,2011-09-13,13.736428,11.6759638,1373.6428,True
178,2011-09-14,13.903571,11.818035349999999,1390.3571,True
179,2011-09-15,14.034286,11.9291431,1403.4286,True
180,2011-09-16,14.303572,12.1580362,1430.3572000000001,True
181,2011-09-19,14.701072,12.4959112,1470.1072,True
182,2011-09-20,14.766071,12.55116035,1476.6071,True
183,2011-09-21,14.719286,12.5113931,1471.9286,True
184,2011-09-22,14.350715,12.198107749999998,1435.0715,True
185,2011-09-23,14.439285,12.273392249999999,1443.9285,True
186,2011-09-26,14.398929,12.23908965,1439.8929,True
187,2011-09-27,14.259286,12.1203931,1425.9286,True
188,2011-09-28,14.178928,12.0520888,1417.8928,True
189,2011-09-29,13.948929,11.85658965,1394.8929,True
190,2011-09-30,13.618571,11.575785349999999,1361.8571,True
191,2011-10-03,13.378572,11.371786199999999,1337.8572,True
192,2011-10-04,13.303572,11.3080362,1330.3572000000001,True
193,2011-10-05,13.508928,11.482588799999998,1350.8927999999999,True
194,2011-10-06,13.4775,11.455874999999999,1347.75,True
195,2011-10-07,13.207143,11.22607155,1320.7143,True
196,2011-10-10,13.886071,11.803160349999999,1388.6071,True
197,2011-10-11,14.296071,12.151660349999998,1429.6071,True
198,2011-10-12,14.363929,12.20933965,1436.3929,True
199,2011-10-13,14.586785,12.39876725,1458.6785,True
200,2011-10-14,15.071428,12.810713799999998,1507.1427999999999,True
201,2011-10-17,14.999643,12.74969655,1499.9643,True
202,2011-10-18,15.08,12.818,1508.0,True
203,2011-10-19,14.236428,12.1009638,1423.6428,True
204,2011-10-20,14.118215,12.00048275,1411.8215,True
205,2011-10-21,14.031072,11.9264112,1403.1072,True
206,2011-10-24,14.491786,12.3180181,1449.1786,True
207,2011-10-25,14.206072,12.0751612,1420.6072000000001,True
208,2011-10-26,14.307143,12.161071549999999,1430.7143,True
209,2011-10-27,14.453215,12.28523275,1445.3215,True
210,2011-10-28,14.4625,12.293125,1446.25,True
211,2011-10-31,14.456429,12.28796465,1445.6429,True
212,2011-11-01,14.161072,12.0369112,1416.1072000000001,True
213,2011-11-02,14.193214,12.0642319,1419.3214,True
214,2011-11-03,14.395357,12.23605345,1439.5357000000001,True
215,2011-11-04,14.294286,12.1501431,1429.4286,True
216,2011-11-07,14.276072,12.134661199999998,1427.6072,True
217,2011-11-08,14.508214,12.3319819,1450.8214,True
218,2011-11-09,14.117143,11.99957155,1411.7143,True
219,2011-11-10,13.757857,11.694178449999999,1375.7857,True
220,2011-11-11,13.736428,11.6759638,1373.6428,True
221,2011-11-14,13.545,11.51325,1354.5,True
222,2011-11-15,13.886786,11.803768100000001,1388.6786000000002,True
223,2011-11-16,13.741786,11.680518099999999,1374.1786,True
224,2011-11-17,13.478929,11.45708965,1347.8929,True
225,2011-11-18,13.390715,11.38210775,1339.0715,True
226,2011-11-21,13.178928,11.2020888,1317.8928,True
227,2011-11-22,13.446786,11.429768099999999,1344.6786,True
228,2011-11-23,13.106786,11.140768099999999,1310.6786,True
229,2011-11-25,12.984643,11.03694655,1298.4643,True
230,2011-11-28,13.432858,11.417929299999999,1343.2857999999999,True
231,2011-11-29,13.328571,11.32928535,1332.8571,True
232,2011-11-30,13.65,11.6025,1365.0,True
233,2011-12-01,13.854643,11.77644655,1385.4642999999999,True
234,2011-12-02,13.917857,11.83017845,1391.7857,True
235,2011-12-05,14.036072,11.930661200000001,1403.6072000000001,True
236,2011-12-06,13.9625,11.868125,1396.25,True
237,2011-12-07,13.896071,11.811660349999999,1389.6071,True
238,2011-12-08,13.952143,11.859321549999999,1395.2142999999999,True
239,2011-12-09,14.057858,11.949179299999999,1405.7857999999999,True
240,2011-12-12,13.994286,11.8951431,1399.4286,True
241,2011-12-13,13.886071,11.803160349999999,1388.6071,True
242,2011-12-14,13.578215,11.54148275,1357.8215,True
243,2011-12-15,13.533571,11.50353535,1353.3571,True
244,2011-12-16,13.607857,11.56667845,1360.7857,True
245,2011-12-19,13.650357,11.60280345,1365.0357,True
246,2011-12-20,14.141071,12.01991035,1414.1071,True
247,2011-12-21,14.158929,12.03508965,1415.8929,True
248,2011-12-22,14.233929,12.09883965,1423.3929,True
249,2011-12-23,14.404643,12.24394655,1440.4643,True
250,2011-12-27,14.518929,12.341089649999999,1451.8929,True
251,2011-12-28,14.38,12.223,1438.0,True
252,2011-12-29,14.468572,12.2982862,1446.8572,True
253,2011-12-30,14.464286,12.2946431,1446.4286,True
254,2012-01-03,14.686786,12.483768099999999,1468.6786,True
255,2012-01-04,14.765715,12.55085775,1476.5715,True
256,2012-01-05,14.929643,12.69019655,1492.9643,True
257,2012-01-06,15.085714,12.8228569,1508.5714,True
258,2012-01-09,15.061786,12.802518099999999,1506.1786,True
259,2012-01-10,15.115714,12.8483569,1511.5714,True
260,2012-01-11,15.091071,12.82741035,1509.1071,True
261,2012-01-12,15.049643,12.79219655,1504.9642999999999,True
262,2012-01-13,14.993215,12.744232749999998,1499.3215,True
263,2012-01-17,15.167857,12.89267845,1516.7857,True
264,2012-01-18,15.325357,13.02655345,1532.5357000000001,True
265,2012-01-19,15.276786,12.985268099999999,1527.6786,True
266,2012-01-20,15.010715,12.759107749999998,1501.0715,True
267,2012-01-23,15.264643,12.974946549999999,1526.4642999999999,True
268,2012-01-24,15.014643,12.76244655,1501.4642999999999,True
269,2012-01-25,15.952143,13.55932155,1595.2142999999999,True
270,2012-01-26,15.879642,13.4976957,1587.9642000000001,True
271,2012-01-27,15.974286,13.578143099999998,1597.4286,True
272,2012-01-30,16.178928,13.7520888,1617.8927999999999,True
273,2012-01-31,16.302856,13.857427599999998,1630.2856,True
274,2012-02-01,16.2925,13.848625,1629.25,True
275,2012-02-02,16.254286,13.8161431,1625.4286,True
276,2012-02-03,16.417143,13.954571549999999,1641.7142999999999,True
277,2012-02-06,16.570356,14.0848026,1657.0356,True
278,2012-02-07,16.743929,14.23233965,1674.3929,True
279,2012-02-08,17.024286,14.4706431,1702.4286,True
280,2012-02-09,17.613214,14.9712319,1761.3213999999998,True
281,2012-02-10,17.622143,14.978821550000001,1762.2143,True
282,2012-02-13,17.950001,15.25750085,1795.0001,True
283,2012-02-14,18.195,15.46575,1819.5,True
284,2012-02-15,17.773928,15.107838800000001,1777.3928,True
285,2012-02-16,17.936071,15.245660349999998,1793.6070999999997,True
286,2012-02-17,17.932858,15.242929299999998,1793.2857999999999,True
287,2012-02-21,18.387501,15.62937585,1838.7501,True
288,2012-02-22,18.322857,15.57442845,1832.2857,True
289,2012-02-23,18.442499,15.676124150000001,1844.2499000000003,True
290,2012-02-24,18.657499,15.85887415,1865.7499000000003,True
291,2012-02-27,18.777143,15.96057155,1877.7142999999999,True
292,2012-02-28,19.121786,16.2535181,1912.1786,True
293,2012-02-29,19.372858,16.4669293,1937.2858,True
294,2012-03-01,19.445356,16.5285526,1944.5356,True
295,2012-03-02,19.470715,16.55010775,1947.0714999999998,True
296,2012-03-05,19.04143,16.185215499999998,1904.1429999999998,True
297,2012-03-06,18.937857,16.09717845,1893.7857000000001,True
298,2012-03-07,18.953215,16.110232749999998,1895.3215,True
299,2012-03-08,19.356785,16.45326725,1935.6784999999998,True
300,2012-03-09,19.470358,16.5498043,1947.0358,True
301,2012-03-12,19.714285,16.75714225,1971.4285,True
302,2012-03-13,20.289286,17.2458931,2028.9286,True
303,2012-03-14,21.056429,17.897964650000002,2105.6429000000003,True
304,2012-03-15,20.912857,17.77592845,2091.2857,True
305,2012-03-16,20.913214,17.7762319,2091.3214,True
306,2012-03-19,21.467857,18.24767845,2146.7857,True
307,2012-03-20,21.641428,18.3952138,2164.1428,True
308,2012-03-21,21.517857,18.29017845,2151.7857,True
309,2012-03-22,21.405001,18.19425085,2140.5000999999997,True
310,2012-03-23,21.2875,18.094375,2128.75,True
311,2012-03-26,21.677856,18.4261776,2167.7855999999997,True
312,2012-03-27,21.945715,18.65385775,2194.5715,True
313,2012-03-28,22.057858,18.749179299999998,2205.7858,True
314,2012-03-29,21.780714,18.5136069,2178.0714,True
315,2012-03-30,21.4125,18.200625000000002,2141.25,True
316,2012-04-02,22.093929,18.77983965,2209.3929,True
317,2012-04-03,22.475714,19.1043569,2247.5714,True
318,2012-04-04,22.296785,18.95226725,2229.6785,True
319,2012-04-05,22.631428,19.2367138,2263.1428,True
320,2012-04-09,22.7225,19.314125,2272.25,True
321,2012-04-10,22.444286,19.0776431,2244.4286,True
322,2012-04-11,22.364286,19.009643099999998,2236.4286,True
323,2012-04-12,22.241785,18.90551725,2224.1785,True
324,2012-04-13,21.615356,18.373052599999998,2161.5355999999997,True
325,2012-04-16,20.718929,17.61108965,2071.8929,True
326,2012-04-17,21.775,18.50875,2177.5,True
327,2012-04-18,21.726429,18.46746465,2172.6429,True
328,2012-04-19,20.98,17.833,2098.0,True
329,2012-04-20,20.463572,17.3940362,2046.3572,True
330,2012-04-23,20.417856,17.3551776,2041.7856000000002,True
331,2012-04-24,20.01,17.0085,2001.0000000000002,True
332,2012-04-25,21.785715,18.51785775,2178.5715,True
333,2012-04-26,21.703571,18.44803535,2170.3571,True
334,2012-04-27,21.535715,18.30535775,2153.5715,True
335,2012-04-30,20.856428,17.7279638,2085.6428,True
336,2012-05-01,20.790358,17.6718043,2079.0358,True
337,2012-05-02,20.927856,17.7886776,2092.7855999999997,True
338,2012-05-03,20.779285,17.66239225,2077.9285,True
339,2012-05-04,20.1875,17.159375,2018.75,True
340,2012-05-07,20.338572,17.2877862,2033.8572,True
341,2012-05-08,20.292143,17.24832155,2029.2142999999999,True
342,2012-05-09,20.327858,17.2786793,2032.7857999999999,True
343,2012-05-10,20.375713,17.31935605,2037.5713,True
344,2012-05-11,20.239643,17.20369655,2023.9643,True
345,2012-05-14,19.936428,16.945963799999998,1993.6427999999999,True
346,2012-05-15,19.756071,16.79266035,1975.6071,True
347,2012-05-16,19.502857,16.57742845,1950.2857,True
348,2012-05-17,18.932858,16.092929299999998,1893.2857999999999,True
349,2012-05-18,18.942142,16.1008207,1894.2142000000001,True
350,2012-05-21,20.045713,17.03885605,2004.5712999999998,True
351,2012-05-22,19.891787,16.90801895,1989.1787000000002,True
352,2012-05-23,20.377142,17.320570699999998,2037.7142,True
353,2012-05-24,20.190001,17.16150085,2019.0001,True
354,2012-05-25,20.081785,17.06951725,2008.1785,True
355,2012-05-29,20.438213,17.37248105,2043.8213,True
356,2012-05-30,20.684643,17.58194655,2068.4643,True
357,2012-05-31,20.633215,17.53823275,2063.3215,True
358,2012-06-01,20.035357,17.03005345,2003.5357000000001,True
359,2012-06-04,20.153214,17.1302319,2015.3213999999998,True
360,2012-06-05,20.101072,17.085911199999998,2010.1072,True
361,2012-06-06,20.409286,17.3478931,2040.9286000000002,True
362,2012-06-07,20.418571,17.355785349999998,2041.8571,True
363,2012-06-08,20.725714,17.6168569,2072.5714,True
364,2012-06-11,20.398928,17.339088800000003,2039.8928,True
365,2012-06-12,20.577143,17.49057155,2057.7143,True
366,2012-06-13,20.434286,17.3691431,2043.4286,True
367,2012-06-14,20.411785,17.350017249999997,2041.1784999999998,True
368,2012-06-15,20.504642,17.4289457,2050.4642,True
369,2012-06-18,20.920713,17.78260605,2092.0713,True
370,2012-06-19,20.97893,17.8320905,2097.893,True
371,2012-06-20,20.919285,17.78139225,2091.9285,True
372,2012-06-21,20.631071,17.536410349999997,2063.1070999999997,True
373,2012-06-22,20.789286,17.6708931,2078.9286,True
374,2012-06-25,20.384644,17.3269474,2038.4644,True
375,2012-06-26,20.429644,17.3651974,2042.9644,True
376,2012-06-27,20.517857,17.440178449999998,2051.7857,True
377,2012-06-28,20.323214,17.2747319,2032.3214,True
378,2012-06-29,20.857143,17.72857155,2085.7143,True
379,2012-07-02,21.161428,17.9872138,2116.1428,True
380,2012-07-03,21.407499,18.19637415,2140.7499000000003,True
381,2012-07-05,21.783571,18.51603535,2178.3570999999997,True
382,2012-07-06,21.638571,18.392785349999997,2163.8570999999997,True
383,2012-07-09,21.924643,18.63594655,2192.4643,True
384,2012-07-10,21.721786,18.4635181,2172.1786,True
385,2012-07-11,21.586786,18.3487681,2158.6786,True
386,2012-07-12,21.389286,18.1808931,2138.9285999999997,True
387,2012-07-13,21.606071,18.36516035,2160.6071,True
388,2012-07-16,21.675358,18.424054299999998,2167.5358,True
389,2012-07-17,21.676428,18.4249638,2167.6428,True
390,2012-07-18,21.652143,18.40432155,2165.2143,True
391,2012-07-19,21.940001,18.64900085,2194.0000999999997,True
392,2012-07-20,21.582144,18.344822399999998,2158.2144,True
393,2012-07-23,21.565357,18.33055345,2156.5357,True
394,2012-07-24,21.461428,18.242213800000002,2146.1428,True
395,2012-07-25,20.534643,17.45444655,2053.4643,True
396,2012-07-26,20.531429,17.45171465,2053.1429,True
397,2012-07-27,20.898571,17.76378535,2089.8571,True
398,2012-07-30,21.251072,18.0634112,2125.1072,True
399,2012-07-31,21.812857,18.54092845,2181.2857,True
400,2012-08-01,21.671785,18.42101725,2167.1785,True
401,2012-08-02,21.706785,18.45076725,2170.6785,True
402,2012-08-03,21.989286,18.6908931,2198.9286,True
403,2012-08-06,22.233929,18.89883965,2223.3929,True
404,2012-08-07,22.175358,18.8490543,2217.5358,True
405,2012-08-08,22.137857,18.81717845,2213.7857,True
406,2012-08-09,22.168928,18.8435888,2216.8928,True
407,2012-08-10,22.203571,18.87303535,2220.3571,True
408,2012-08-13,22.5,19.125,2250.0,True
409,2012-08-14,22.560358,19.1763043,2256.0358,True
410,2012-08-15,22.529642,19.150195699999998,2252.9642,True
411,2012-08-16,22.726429,19.317464649999998,2272.6429,True
412,2012-08-17,23.146786,19.674768099999998,2314.6785999999997,True
413,2012-08-20,23.755358,20.1920543,2375.5358,True
414,2012-08-21,23.430714,19.9161069,2343.0714,True
415,2012-08-22,23.888214,20.3049819,2388.8214000000003,True
416,2012-08-23,23.665358,20.1155543,2366.5358,True
417,2012-08-24,23.686428,20.133463799999998,2368.6428,True
418,2012-08-27,24.131428,20.5117138,2413.1428,True
419,2012-08-28,24.1,20.485,2410.0,True
420,2012-08-29,24.0525,20.444625,2405.25,True
421,2012-08-30,23.709642,20.153195699999998,2370.9642,True
422,2012-08-31,23.758572,20.1947862,2375.8572,True
423,2012-09-04,24.106071,20.49016035,2410.6071,True
424,2012-09-05,23.936787,20.34626895,2393.6787,True
425,2012-09-06,24.1525,20.529625,2415.25,True
426,2012-09-07,24.301428,20.6562138,2430.1428,True
427,2012-09-10,23.669285,20.11889225,2366.9285,True
428,2012-09-11,23.592501,20.05362585,2359.2500999999997,True
429,2012-09-12,23.921072,20.332911199999998,2392.1072,True
430,2012-09-13,24.392143,20.73332155,2439.2143,True
431,2012-09-14,24.688572,20.9852862,2468.8572,True
432,2012-09-17,24.992144,21.2433224,2499.2144,True
433,2012-09-18,25.068214,21.3079819,2506.8214000000003,True
434,2012-09-19,25.075001,21.313750849999998,2507.5001,True
435,2012-09-20,24.953571,21.21053535,2495.3571,True
436,2012-09-21,25.003214,21.2527319,2500.3214,True
437,2012-09-24,24.671072,20.970411199999997,2467.1072,True
438,2012-09-25,24.055,20.446749999999998,2405.5,True
439,2012-09-26,23.756428,20.192963799999998,2375.6428,True
440,2012-09-27,24.332857,20.68292845,2433.2857,True
441,2012-09-28,23.825001,20.251250849999998,2382.5001,True
442,2012-10-01,23.549643,20.017196549999998,2354.9643,True
443,2012-10-02,23.618214,20.0754819,2361.8214,True
444,2012-10-03,23.980356,20.3833026,2398.0356,True
445,2012-10-04,23.814285,20.24214225,2381.4285,True
446,2012-10-05,23.306786,19.810768099999997,2330.6785999999997,True
447,2012-10-08,22.791786,19.3730181,2279.1785999999997,True
448,2012-10-09,22.708929,19.30258965,2270.8929000000003,True
449,2012-10-10,22.889643,19.456196549999998,2288.9643,True
450,2012-10-11,22.432142,19.0673207,2243.2142,True
451,2012-10-12,22.489643,19.11619655,2248.9643,True
452,2012-10-15,22.67,19.2695,2267.0,True
453,2012-10-16,23.206785,19.72576725,2320.6785,True
454,2012-10-17,23.021786,19.5685181,2302.1785999999997,True
455,2012-10-18,22.594286,19.2051431,2259.4286,True
456,2012-10-19,21.780001,18.513000849999997,2178.0000999999997,True
457,2012-10-22,22.643929,19.24733965,2264.3929,True
458,2012-10-23,21.905714,18.6198569,2190.5714,True
459,2012-10-24,22.029642,18.7251957,2202.9642,True
460,2012-10-25,21.769285,18.50389225,2176.9285,True
461,2012-10-26,21.571428,18.3357138,2157.1428,True
462,2012-10-31,21.261429,18.07221465,2126.1429,True
463,2012-11-01,21.305,18.10925,2130.5,True
464,2012-11-02,20.6,17.51,2060.0,True
465,2012-11-05,20.879286,17.7473931,2087.9286,True
466,2012-11-06,20.816071,17.693660350000002,2081.6071,True
467,2012-11-07,19.928572,16.939286199999998,1992.8572,True
468,2012-11-08,19.205357,16.32455345,1920.5357,True
469,2012-11-09,19.537857,16.60717845,1953.7857,True
470,2012-11-12,19.386786,16.4787681,1938.6786000000002,True
471,2012-11-13,19.389286,16.4808931,1938.9285999999997,True
472,2012-11-14,19.174286,16.298143099999997,1917.4286,True
473,2012-11-15,18.772142,15.9563207,1877.2142,True
474,2012-11-16,18.845715,16.01885775,1884.5714999999998,True
475,2012-11-19,20.204643,17.17394655,2020.4643,True
476,2012-11-20,20.032499,17.02762415,2003.2499000000003,True
477,2012-11-21,20.060715,17.05160775,2006.0714999999998,True
478,2012-11-23,20.410715,17.349107749999998,2041.0715,True
479,2012-11-26,21.054644,17.8964474,2105.4644,True
480,2012-11-27,20.885,17.75225,2088.5,True
481,2012-11-28,20.819286,17.6963931,2081.9286,True
